,latitude,longitude
2279,37.5340407,126.9581798
2280,37.4853687,127.1314174
2281,37.3902689,126.95006
2282,37.4995065,126.9535019
2283,37.8115041,126.8492381
2284,37.5650288,127.1779895
2285,37.6274614,127.0851237
2286,37.5069198,126.8549532
2287,37.5547564,126.8557818
2288,37.6479723,127.0574458
2289,37.5210239,127.1146491
2290,37.5054257,126.9126669
2291,37.5518512,127.0713225
2292,37.6391582,127.0639816
2293,37.4946581,126.9328021
2294,37.5685315,126.9683376
2295,37.5477461,126.9263556
2296,37.484181,126.867408
2297,37.5234153,126.88346
2298,37.5591925,127.0942812
2299,37.5586613,126.9608923
2300,37.569412,126.970609
2301,37.6182661,126.8369401
2302,37.4807005,126.952444
2303,37.5010137,127.050799
2304,37.5104206,127.0196823
2305,37.5135267,126.8680275
2306,37.6599687,126.8363023
2307,37.5598126,127.0182736
2308,37.5833334,126.9993987
2309,37.5073826,126.9296959
2310,37.539818,126.8816171
2311,37.5877725,127.1006628
2312,37.5641999,126.9822985
2313,37.6153878,127.0785614
2314,37.4930633,126.8304506
2315,37.5586548,126.9425311
2316,37.65106,127.013138
2317,37.3701043,126.9331137
2318,37.5070907,126.9009386
2319,37.4878341,126.8599532
2320,37.6078442,126.9081005
2321,37.6573551,126.8970064
2322,37.6107888,126.9176987
2323,37.5852412,127.0133577
2324,37.586758,127.074238
2325,37.621645,127.0202509
2326,37.5660497,126.930131
2327,37.5786159,126.9358425
2328,37.4864684,126.7778753
2329,37.4658389,127.1353283
2330,37.545138,127.044474
2331,37.5332445,126.9011993
2332,37.5486416,127.0895858
2333,37.6574042,126.7747047
2334,37.5306422,126.9191536
2335,37.4853985,126.8760762
2336,37.6051269,127.0222749
2337,37.6150566,127.0845046
2338,37.5889646,127.1490998
2339,37.608383,127.052607
2340,37.5071993,126.8595393
2341,37.4870545,126.8652601
2342,37.528426,127.0388063
2343,37.4846702,127.0366159
2344,37.5076242,126.8654215
2345,37.6420899,127.0725259
2346,37.6539802,127.0584308
2347,37.5640863,126.9230681
2348,37.4499287,126.9168003
2349,37.5010736,126.8603584
2350,37.5742721,127.0204373
2351,37.565588,126.8532162
2352,37.5544338,126.9367687
2353,37.5725492,127.177823
2354,37.542245,126.902595
2355,37.7555044,127.1156941
2356,37.4868209,127.0723122
2357,37.5710729,126.9921806
2358,37.5698351,127.0028494
2359,37.462545,126.909455
2360,37.5074485,126.8813606
2361,37.4532893,127.1268734
2362,37.7548387,127.1132336
2363,37.5706713,127.0000249
2364,37.6140963,127.0223138
2365,37.4907478,126.8200271
2366,37.5815997,126.9849422
2367,37.6527716,127.0172526
2368,37.6709217,127.0578625
2369,37.4721721,126.9586484
2370,37.6613704,127.0274841
2371,37.4896512,126.9219436
2372,37.590214,127.0852862
2373,37.5679334,127.0855902
2374,37.5072825,127.0080547
2375,37.5740577,127.0383261
2376,37.4889678,127.0654139
2377,37.6449643,126.7923478
2378,37.5574868,127.0725525
2379,37.4769808,126.9154305
2380,37.636164,126.917023
2381,37.4765501,127.0496563
2382,37.6780351,126.7972079
2383,37.6077715,127.0971854
2384,37.5210303,127.0568458
2385,37.4895637,126.9421498
2386,37.5931263,126.9927207
2387,37.5538251,126.8509971
2388,37.6565468,127.1183991
2389,37.6061555,127.1007499
2390,37.5781489,127.0723552
2391,37.6011577,126.9225033
2392,37.5995049,127.0803975
2393,37.5072359,126.920146
2394,37.5202028,126.7935768
2395,37.5205138,126.7848145
2396,37.5056038,126.9344505
2397,37.6087032,126.9209709
2398,37.5935569,127.1566119
2399,37.6496257,126.7828805
2400,37.5618733,127.0250695
2401,37.6802589,127.0552859
2402,37.4610024,126.8940923
2403,37.5106794,127.1116741
2404,37.7186007,127.0474873
2405,37.7708288,126.8507548
2406,37.4186067,126.9067464
2407,37.6051967,126.9499071
2408,37.4963426,127.1383457
2409,37.5385683,126.9594786
2410,37.6055771,127.095222
2411,37.6128643,126.9816861
2412,37.6561943,126.7799237
2413,37.602911,127.042212
2414,37.5578843,126.8378252
2415,37.5607246,126.8158007
2416,37.7454527,127.0459156
2417,37.485278,126.886787
2418,37.5824186,126.9430971
2419,37.5752716,126.9869813
2420,37.5109887,126.8692762
2421,37.4399911,126.8786313
2422,37.5443246,127.0354231
2423,37.4659235,126.9374889
2424,37.5335405,126.8460803
2425,37.3624558,127.118895
2426,37.5087026,126.8376574
2427,37.5327627,126.8635117
2428,37.5139601,126.8738423
2429,37.4915265,126.8515665
2430,37.6104382,127.0143749
2431,37.617728,127.0554524
2432,37.7305945,127.0589277
2433,37.5834824,126.8185765
2434,37.514489,126.8579171
2435,37.503204,126.7725498
2436,37.5223012,126.9739562
2437,37.4778081,126.9599795
2438,37.5569744,126.9468188
2439,37.523983,126.8093084
2440,37.6144311,127.0821931
2441,37.3334376,126.9580605
2442,37.564233,126.9124647
2443,37.5397993,127.2233045
2444,37.4787068,127.1330973
2445,37.5568038,126.9140806
2446,37.578837,126.9323941
2447,37.6248991,127.018873
2448,37.5065124,126.8922335
2449,37.6122826,127.0044096
2450,37.4308935,127.1295826
2451,37.5029749,126.9164353
2452,37.5929815,126.8677953
2453,37.5862774,127.0322869
2454,37.5673234,127.0445737
2455,37.5031415,126.9542926
2456,37.5954033,126.9185163
2457,37.5064893,126.9573559
2458,37.7520857,127.1101522
2459,37.4904278,126.9244827
2460,37.5724995,126.9212594
2461,37.5710913,127.0742888
2462,37.5832955,126.9702626
2463,37.4866369,126.9681789
2464,37.5079405,126.8525668
2465,37.3974666,127.1287818
2466,37.5724773,126.9352093
2467,37.6138828,127.0487688
2468,37.55601,126.9625987
2469,37.61493,127.065197
2470,37.561329,126.827173
2471,37.6214096,127.0716925
2472,37.5788991,126.985022
2473,37.4821627,126.877893
2474,37.626467,127.0345928
2475,37.4819794,126.855445
2476,37.5588032,126.9114976
2477,37.4891925,126.9983329
2478,37.5034172,126.8789985
2479,37.537136,126.8591686
2480,37.5545587,127.1393191
2481,37.547853,126.836963
2482,37.4958414,127.0685662
2483,37.4514473,127.160154
2484,37.5180431,126.8845001
2485,37.619589,127.0752002
2486,37.5665639,126.8118933
2487,37.487893,126.889168
2488,37.4834866,126.986917
2489,37.4890576,126.8696241
2490,37.6445864,127.0048036
2491,37.5359315,126.851259
2492,37.5548072,127.1371464
2493,37.5620371,126.9964921
2494,37.4819578,127.0168661
2495,37.4551189,126.9544665
2496,37.5397768,126.9574338
2497,37.545795,127.002202
2498,37.5083375,126.9049106
2499,37.5452561,127.0243937
2500,37.5577185,127.0342554
2501,37.5523457,127.1530458
2502,37.5204494,126.8858415
2503,37.4949403,126.9974474
2504,37.5957487,126.8652388
2505,37.7496251,127.1176922
2506,37.5531277,126.9266706
2507,37.4976529,126.9874958
2508,37.5402868,127.1470272
2509,37.4724442,127.0953815
2510,37.6938904,126.7755556
2511,37.5315856,127.1261519
2512,37.5185456,127.0507759
2513,37.4464639,126.8807488
2514,37.5377553,127.1271403
2515,37.4885327,126.8367978
2516,37.571577,126.910313
2517,37.6511093,127.0604208
2518,37.6048993,127.0438728
2519,37.5141819,126.8603283
2520,37.5493024,126.8240952
2521,37.5915831,126.9140067
2522,37.6108522,126.91818
2523,37.5543355,127.0197856
2524,37.6543273,127.0616021
2525,37.5706328,126.9944624
2526,37.5683813,127.0572001
2527,37.4655255,126.9269067
2528,37.7097832,126.7561701
2529,37.487568,126.888445
2530,37.6472344,127.07641
2531,37.7496395,127.1180314
2532,37.4950765,126.9858168
2533,37.5927861,126.9651419
2534,37.57483,126.811733
2535,37.5260593,126.9246697
2536,37.5913657,127.0669234
2537,37.593009,126.9507351
2538,37.6119203,127.0053135
2539,37.5099462,127.0657996
2540,37.572917,127.084205
2541,37.6728992,126.7735137
2542,37.5804037,127.0087215
2543,37.4697295,126.8485094
2544,37.4813012,126.9284313
2545,37.4576542,126.8719179
2546,37.6544207,127.0672044
2547,37.6899483,127.0443522
2548,37.432976,127.161237
2549,37.5890349,126.9440477
2550,37.6004378,127.087649
2551,37.5749971,126.9006313
2552,37.508938,126.9200051
2553,37.6093936,127.0072943
2554,37.6313826,126.9310069
2555,37.509513,127.1139245
2556,37.5545212,126.8162042
2557,37.5211711,126.9908893
2558,37.6247797,126.8147777
2559,37.682672,127.046067
2560,37.4697072,126.9027437
2561,37.483322,126.9298971
2562,37.6149095,127.0755942
2563,37.5414733,126.9457762
2564,37.5014045,127.0368321
2565,37.5630924,126.9650063
2566,37.5629463,126.8579043
2567,37.5886788,127.0885501
2568,37.5528776,126.9289374
2569,37.536124,127.1307449
2570,37.5564262,126.9369821
2571,37.6574468,127.0599658
2572,37.6237041,126.8720347
2573,37.6271352,127.0293295
2574,37.6561038,126.8318787
2575,37.513315,126.947977
2576,37.6652295,127.0616145
2577,37.6655224,126.7837988
2578,37.5057447,126.9101667
2579,37.5367503,127.0821044
2580,37.5624536,127.0794725
2581,37.5885782,126.8856141
2582,37.50057,127.0179934
2583,37.5680994,127.1793979
2584,37.6795369,126.8887974
2585,37.5471216,126.8459177
2586,37.6379548,127.1188748
2587,37.47859,127.038482
2588,37.5200739,127.0565014
2589,37.5483498,127.0275127
2590,37.6349399,126.871744
2591,37.5811497,126.8784199
2592,37.5835585,127.0442607
2593,37.4756424,126.9242601
2594,37.492869,127.1342895
2595,37.5166152,127.1094861
2596,37.5907884,126.9421882
2597,37.6144948,127.0210554
2598,37.5388973,127.0926316
2599,37.5894897,127.0743863
2600,37.6548202,127.038142
2601,37.5171426,127.0143897
2602,37.4554685,127.1267269
2603,37.5860464,127.0219386
2604,37.6784209,126.7666992
2605,37.5211822,126.9968594
2606,37.5126973,126.8701669
2607,37.4299282,126.8811497
2608,37.4888716,127.1303278
2609,37.5018868,126.7686524
2610,37.486483,126.9338192
2611,37.5301163,126.9530904
2612,37.5613497,126.8110722
2613,37.6030091,127.0235824
2614,37.6828387,127.0552708
2615,37.7411918,127.0470161
2616,37.4861131,127.0209866
2617,37.563413,126.968395
2618,37.5904615,127.0425673
2619,37.4599722,127.0353491
2620,37.5511,126.93797
2621,37.5694809,126.8476422
2622,37.5661309,126.9810013
2623,37.6707308,127.0537428
2624,37.5624087,127.03565
2625,37.5694963,126.9977437
2626,37.6237007,126.9168212
2627,37.5954707,127.0626136
2628,37.6133839,127.1044676
2629,37.6254122,127.0715005
2630,37.6229782,126.8069881
2631,37.5361648,126.9475068
2632,37.4350733,127.179017
2633,37.5692364,126.8954677
2634,37.6283928,127.0553064
2635,37.5960279,126.9968838
2636,37.5898517,127.0587395
2637,37.4522943,126.9158257
2638,37.5071633,126.9322287
2639,37.5459774,127.1633225
2640,37.5574051,126.9921666
2641,37.6303039,127.0675962
2642,37.5675019,126.8200532
2643,37.539938,126.900755
2644,37.5802801,127.0103598
2645,37.6351558,127.0683473
2646,37.5436061,127.0140191
2647,37.570288,126.9731335
2648,37.5260292,126.9561658
2649,37.4827701,127.0435555
2650,37.4604226,127.1659982
2651,37.4665382,126.8997169
2652,37.5025481,127.1402155
2653,37.5092091,127.0077585
2654,37.4998583,127.1232034
2655,37.485803,127.057243
2656,37.5388422,126.8826597
2657,37.5591653,126.9033225
2658,37.6578684,127.0325684
2659,37.4779819,126.9524977
2660,37.4691406,127.1081157
2661,37.8311099,126.8296441
2662,37.6003855,126.9268429
2663,37.5372216,126.943956
2664,37.604392,127.103255
2665,37.5548695,126.9108956
2666,37.6022091,127.0960139
2667,37.5815669,126.9356034
2668,37.6724558,126.7558241
2669,37.4943443,126.8404926
2670,37.572367,127.0510037
2671,37.5978597,127.0297528
2672,37.4936654,126.9862027
2673,37.6011562,126.933361
2674,37.5929132,127.0278065
2675,37.4969862,126.9166068
2676,37.4951999,127.1062542
2677,37.5597184,126.8638406
2678,37.5612869,127.049044
2679,37.461213,126.92536
2680,37.6382004,127.0074386
2681,37.5049377,126.9407908
2682,37.7814916,126.8474856
2683,37.4861358,126.7802454
2684,37.6450525,126.7901025
2685,37.4829303,127.0050002
2686,37.6179423,127.025523
2687,37.4802841,127.0132373
2688,37.5529295,126.8693581
2689,37.3648341,126.9273727
2690,37.5423991,127.0643413
2691,37.6073606,126.914462
2692,37.5697475,126.9312958
2693,37.4947118,127.0476983
2694,37.5810587,126.8806237
2695,37.7356572,127.06236
2696,37.5352704,126.8536875
2697,37.4703613,127.0303206
2698,37.6344085,127.0337455
2699,37.4641726,126.8747872
2700,37.4861642,127.0445616
2701,37.5646637,126.9641668
2702,37.4967973,126.8606016
2703,37.4829013,126.9917601
2704,37.491642,126.821273
2705,37.5534189,126.829825
2706,37.5614067,126.8487623
2707,37.6300545,127.0511179
2708,37.5863644,127.0302759
2709,37.4617596,127.1262653
2710,37.5890582,127.0543646
2711,37.4861494,126.8520747
2712,37.5937446,126.9959436
2713,37.4908013,126.8405838
2714,37.5373533,127.1276848
2715,37.481837,127.0178114
2716,37.5530779,126.9688467
2717,37.6467463,126.9079256
2718,37.450555,126.911311
2719,37.6249774,127.0129139
2720,37.5137478,126.9265562
2721,37.5010683,127.1498649
2722,37.511446,127.0321076
2723,37.5379488,126.8508667
2724,37.6140748,127.0529204
2725,37.5052624,127.0852075
2726,37.6841327,127.0512457
2727,37.5869965,127.0810827
2728,37.563366,126.9253883
2729,37.3709325,126.959816
2730,37.6306057,127.0450262
2731,37.595264,127.0649927
2732,37.4806388,126.9087572
2733,37.5531302,126.9118676
2734,37.5873563,127.0765028
2735,37.49158,127.0390292
2736,37.5519917,126.9332204
2737,37.4692039,126.931631
2738,37.5220233,126.85073
2739,37.5593681,127.1311704
2740,37.646931,127.0442008
2741,37.5483644,126.9777057
2742,37.5098523,126.8445827
2743,37.4296633,126.9044022
2744,37.566753,126.8256738
2745,37.3601012,127.1188913
2746,37.5665418,127.0559919
2747,37.5313641,127.137332
2748,37.5629822,127.0329028
2749,37.5573616,126.9047035
2750,37.5724049,126.9583836
2751,37.619945,127.0451511
2752,37.5941402,126.9494683
2753,37.49902,127.1006951
2754,37.5110032,127.1124463
2755,37.3873744,126.9730464
2756,37.4808039,126.8814807
2757,37.5702571,126.9862474
2758,37.4763679,126.8638333
2759,37.6115852,127.1052575
2760,37.5936011,127.0163772
2761,37.649556,127.027789
2762,37.4759471,126.9177303
2763,37.3978336,126.921988
2764,37.481362,127.0918528
2765,37.646178,127.0246386
2766,37.5773031,126.9910846
2767,37.6278189,127.0366463
2768,37.4837015,127.0640806
2769,37.6133965,126.92432
2770,37.6154856,127.0371511
2771,37.5479538,127.0210514
2772,37.5487613,127.0705211
2773,37.5555055,127.1530718
2774,37.6507119,127.0774268
2775,37.5716422,126.9598988
2776,37.5307821,126.9249037
2777,37.6505188,127.022744
2778,37.4891453,127.0826482
2779,37.5346144,126.9482434
2780,37.4752274,127.1048166
2781,37.5811653,126.9175647
2782,37.6435314,127.0714066
2783,37.5295051,127.1342126
2784,37.7904429,126.845743
2785,37.543572,127.042776
2786,37.5864491,127.0948851
2787,37.4497953,127.1588538
2788,37.5342145,126.9509503
2789,37.5004271,126.9966544
2790,37.4657656,127.0985783
2791,37.7528721,126.8636386
2792,37.4513872,126.8968278
2793,37.5699975,127.0129554
2794,37.3638586,126.9333783
2795,37.4957521,126.9412493
2796,37.457779,127.058987
2797,37.5475241,126.8841131
2798,37.4952751,126.8255161
2799,37.4691472,127.1263366
2800,37.3736913,126.9420424
2801,37.6338935,127.0523147
2802,37.6134594,126.9065349
2803,37.5015032,126.8586282
2804,37.4574411,127.0476271
2805,37.3698227,126.9559214
2806,37.6440749,126.9289701
2807,37.5917407,126.9519159
2808,37.6011616,126.9302975
2809,37.424569,127.1020768
2810,37.5688691,126.9964906
2811,37.5193778,126.7974574
2812,37.623608,127.086747
2813,37.7137078,126.9707967
2814,37.4198813,126.9093149
2815,37.5720249,127.0741187
2816,37.6863682,126.7597054
2817,37.5117071,126.9161198
2818,37.6207656,126.9163792
2819,37.479563,127.0386622
2820,37.631378,127.0399848
2821,37.6523291,127.0463383
2822,37.5735215,127.0799088
2823,37.6697343,127.1341365
2824,37.5052536,126.775403
2825,37.3101426,126.957876
2826,37.7481083,127.0454848
2827,37.477818,127.113478
2828,37.6947444,127.0451876
2829,37.4841117,126.9111561
2830,37.5838173,127.0438781
2831,37.4985569,126.9167702
2832,37.5046903,126.9998269
2833,37.5629182,126.849752
2834,37.6252825,126.9199961
2835,37.4895038,127.0816026
2836,37.4898828,126.7602225
2837,37.5572232,127.1692516
2838,37.6040855,127.0241162
2839,37.5663307,126.8995753
2840,37.4955668,126.9334403
2841,37.5881449,127.0091097
2842,37.5250867,126.8888971
2843,37.5106647,126.8899931
2844,37.4517227,126.9205758
2845,37.6122294,126.906498
2846,37.4884637,126.7625113
2847,37.5664265,127.1812415
2848,37.563966,127.0867086
2849,37.4933918,126.9898749
2850,37.5294337,126.8542115
2851,37.6260862,127.052946
2852,37.5407331,127.1431647
2853,37.5577029,127.0245743
2854,37.555373,127.1558492
2855,37.645154,127.052529
2856,37.5563241,127.1711473
2857,37.4901745,126.8815338
2858,37.518115,126.87715
2859,37.5104103,127.0549014
2860,37.6143699,127.0405012
2861,37.6279825,127.0316172
2862,37.4740399,126.9929415
2863,37.4805806,126.8934269
2864,37.5420354,127.1361011
2865,37.5419424,126.8629698
2866,37.6469959,127.0486325
2867,37.5107266,126.953555
2868,37.5869202,127.0233961
2869,37.5948363,127.1488491
2870,37.4825153,126.914064
2871,37.5023841,126.9210085
2872,37.504635,126.886618
2873,37.5855475,127.0322934
2874,37.5110917,127.0461375
2875,37.502152,126.9455943
2876,37.5039542,127.0897903
2877,37.580978,126.8825326
2878,37.4911953,126.9415017
2879,37.4996751,126.8912183
2880,37.4791155,127.1247726
2881,37.5705058,126.8438103
2882,37.6097773,126.9991946
2883,37.5278439,127.0055474
2884,37.5787263,126.9102546
2885,37.5977742,127.0328694
2886,37.6164587,127.092908
2887,37.5541278,126.9295117
2888,37.4765644,127.0578638
2889,37.5946451,126.9460106
2890,37.4847359,126.9466789
2891,37.627015,127.047227
2892,37.6066989,127.0663652
2893,37.4163196,126.8836873
2894,37.4543719,127.1065868
2895,37.4818562,127.0050035
2896,37.6113185,127.058386
2897,37.4875628,127.0623425
2898,37.6280702,127.042233
2899,37.461503,127.048968
2900,37.5966019,127.0096012
2901,37.5749766,127.0054048
2902,37.752483,127.1131644
2903,37.566114,127.0426522
2904,37.568106,126.9317773
2905,37.5454162,126.9159825
2906,37.49424,126.917242
2907,37.4381705,126.879236
2908,37.654814,127.050074
2909,37.562615,127.079416
2910,37.5545663,127.1463942
2911,37.5842638,126.9819071
2912,37.740013,127.0568779
2913,37.5967406,127.0567461
2914,37.561208,126.846958
2915,37.5587633,126.9743627
2916,37.5864158,126.9510203
2917,37.695442,126.7398013
2918,37.503563,126.9020517
2919,37.5204258,126.9900918
2920,37.4945144,126.9273975
2921,37.559795,126.850322
2922,37.5925307,126.9948588
2923,37.5875344,126.9201905
2924,37.492777,126.8244009
2925,37.4055809,126.9500531
2926,37.5496007,127.1275282
2927,37.5526278,126.8615536
2928,37.5059175,126.9068252
2929,37.59224,127.083713
2930,37.5483411,127.0655472
2931,37.6495384,127.0231778
2932,37.5624505,126.9243116
2933,37.4933833,126.7595343
2934,37.6280773,126.9291836
2935,37.6368754,127.0080334
2936,37.471127,126.9001178
2937,37.5188169,126.9272111
2938,37.4534372,126.917417
2939,37.4953914,126.9373309
2940,37.5907466,127.0036474
2941,37.4927509,127.1253325
2942,37.5948783,126.9401443
2943,37.6178029,126.8408152
2944,37.6006651,127.0873672
2945,37.542025,126.902915
2946,37.544607,126.9638368
2947,37.3573171,126.9361084
2948,37.5399471,126.9548484
2949,37.5517093,127.0468269
2950,37.4986476,126.9286659
2951,37.5349338,126.9610704
2952,37.6644083,127.0654519
2953,37.644617,127.082796
2954,37.498817,127.120215
2955,37.5456403,126.9119307
2956,37.5788326,126.8196509
2957,37.4764663,126.9655544
2958,37.555146,126.972257
2959,37.6248635,127.0211399
2960,37.5413876,127.1473292
2961,37.6975175,126.9692161
2962,37.50508,126.9047285
2963,37.5249935,127.03961
2964,37.6645548,127.0644308
2965,37.5396102,126.831487
2966,37.5057773,127.0241456
2967,37.5402486,127.214126
2968,37.6367361,126.9344374
2969,37.5883424,126.9253747
2970,37.558877,127.0886688
2971,37.6653067,127.0716043
2972,37.564253,126.907457
2973,37.4370137,127.1580705
2974,37.5797461,127.0685412
2975,37.4934555,127.1522337
2976,37.4675204,127.0937284
2977,37.6127764,126.9065109
2978,37.48261,127.035902
2979,37.5733297,126.888093
2980,37.5653401,127.1748081
2981,37.5393567,127.0921595
2982,37.5285305,126.9926263
2983,37.5556235,126.9048936
2984,37.5958842,126.9526777
2985,37.5147961,126.8716908
2986,37.5009407,126.9535689
2987,37.5319345,126.8973008
2988,37.6338984,127.1035996
2989,37.6203373,127.0587975
2990,37.5102778,126.9449289
2991,37.4600108,127.0253607
2992,37.6143619,127.1016592
2993,37.559868,126.9378406
2994,37.5864005,126.9197501
2995,37.5630514,126.9311005
2996,37.7226086,126.717204
2997,37.4769809,126.8983823
2998,37.5429116,127.0123679
2999,37.6167062,127.0563241
3000,37.5472604,126.9338504
3001,37.473313,126.9124928
3002,37.5673541,127.0083555
3003,37.5294773,126.8385294
3004,37.5141627,126.8947765
3005,37.441832,126.8385514
3006,37.5389225,126.9885515
3007,37.4174021,126.8817816
3008,37.6236275,127.0321875
3009,37.5493548,126.9386715
3010,37.5995632,126.9594704
3011,37.4902988,126.9077697
3012,37.4811044,126.882871
3013,37.474916,126.9381157
3014,37.5615426,127.0241443
3015,37.6210299,126.9193323
3016,37.531986,127.0792387
3017,37.5239401,126.8651037
3018,37.5402431,127.1238209
3019,37.6342668,126.9262624
3020,37.4841087,126.9909865
3021,37.5555155,126.8708997
3022,37.4567263,126.8847218
3023,37.7098589,126.9695535
3024,37.4111456,126.9802069
3025,37.4903444,126.9553589
3026,37.4105422,126.911904
3027,37.3503161,126.9446866
3028,37.5561983,126.9766258
3029,37.5693427,127.0448455
3030,37.4995406,126.8980362
3031,37.4893049,126.8343073
3032,37.573045,127.0768221
3033,37.5199882,126.8878741
3034,37.5132303,126.9232504
3035,37.6632838,126.8440011
3036,37.5635167,127.0383227
3037,37.6526914,127.0171019
3038,37.4877871,126.7540309
3039,37.5246709,127.0494314
3040,37.4861834,126.891792
3041,37.4961932,127.0402858
3042,37.4259266,126.8451696
3043,37.5810994,126.9359751
3044,37.4627367,126.9188888
3045,37.5730855,126.8104923
3046,37.5226798,126.8455539
3047,37.7476316,127.0453319
3048,37.5429197,127.0121008
3049,37.557227,126.952408
3050,37.4446787,126.8936248
3051,37.5446196,127.0550045
3052,37.4673373,127.0999904
3053,37.388309,127.1242355
3054,37.632497,126.8699838
3055,37.5524229,127.0892452
3056,37.5481818,127.0209655
3057,37.6107519,126.9457747
3058,37.53969,126.8815754
3059,37.6495936,127.0216739
3060,37.5828907,127.0798503
3061,37.5026804,127.1267629
3062,37.572927,126.9270218
3063,37.5349622,126.8993775
3064,37.5554823,127.0257137
3065,37.7079649,127.1163895
3066,37.5582968,126.9732932
3067,37.6189838,127.0458394
3068,37.4862032,127.0040324
3069,37.539208,126.9620345
3070,37.4912406,126.8940057
3071,37.5586203,126.9875026
3072,37.6137313,127.0390305
3073,37.4860104,126.9748407
3074,37.4940689,126.9957646
3075,37.5780399,126.9048028
3076,37.5818711,126.9183539
3077,37.4866944,127.1328864
3078,37.6469051,126.9258465
3079,37.5500775,126.9275631
3080,37.5076131,126.8943468
3081,37.3209725,126.929348
3082,37.55187,126.81998
3083,37.5996137,126.8663802
3084,37.4297253,127.1498858
3085,37.5057686,126.9018101
3086,37.6614977,127.0468345
3087,37.5007785,127.0040796
3088,37.547383,126.8222346
3089,37.4850014,126.9806261
3090,37.4761917,126.937495
3091,37.6692472,127.0438717
3092,37.5578909,126.9040871
3093,37.4809146,126.8814206
3094,37.5039714,126.9230394
3095,37.6074762,126.9148764
3096,37.5727164,127.0307312
3097,37.5824548,127.0685629
3098,37.5405702,126.99516
3099,37.5081742,126.8633494
3100,37.496812,126.9163209
3101,37.6708391,127.0395581
3102,37.5730776,126.9281506
3103,37.5137525,127.0068133
3104,37.529515,126.8565274
3105,37.5216813,126.8629843
3106,37.5685545,127.0508041
3107,37.5578748,127.0800822
3108,37.4848777,126.9708754
3109,37.5082174,126.785364
3110,37.61277,127.007084
3111,37.506772,126.884705
3112,37.4959516,127.0456136
3113,37.5990157,127.0074088
3114,37.4958764,126.9019294
3115,37.5311663,126.8547625
3116,37.5404537,126.9553041
3117,37.5669378,127.0445452
3118,37.4848715,127.0354332
3119,37.5606213,127.0059098
3120,37.3757634,126.9409568
3121,37.4102678,126.9136365
3122,37.4829265,126.9006494
3123,37.5343418,126.9672466
3124,37.4841492,126.9278542
3125,37.4906537,127.0876822
3126,37.5457023,127.0147631
3127,37.4586471,126.9223432
3128,37.4817022,126.8421432
3129,37.4982913,126.9925999
3130,37.3784298,126.9393738
3131,37.5196434,126.8437433
3132,37.5352926,127.0921362
3133,37.5470777,126.9532416
3134,37.6888521,126.962805
3135,37.5623861,127.0752287
3136,37.6218245,126.8896562
3137,37.5048502,126.90482
3138,37.4511851,126.8986162
3139,37.5229871,126.8957767
3140,37.5585462,127.1517146
3141,37.610417,127.005238
3142,37.6140792,127.0302283
3143,37.545519,126.9584869
3144,37.503568,126.8793093
3145,37.7509155,127.117937
3146,37.4817361,127.0176022
3147,37.6089365,126.9263995
3148,37.4368629,127.0639017
3149,37.5882276,126.9816468
3150,37.6361813,127.0353145
3151,37.3378855,127.1112254
3152,37.4989132,126.9122243
3153,37.6025022,126.9612198
3154,37.4925216,126.8966231
3155,37.6603667,127.0591136
3156,37.5303284,127.1313345
3157,37.5162758,126.8038716
3158,37.6335857,127.0341463
3159,37.5534784,127.0225417
3160,37.556405,126.91986
3161,37.4840896,126.8951579
3162,37.495268,126.840776
3163,37.5543861,127.0318012
3164,37.5691913,127.0448227
3165,37.5399553,127.141012
3166,37.586412,127.010945
3167,37.561745,126.84519
3168,37.4940974,127.034025
3169,37.5398054,126.9871086
3170,37.56662,127.001115
3171,37.5503812,126.9637288
3172,37.4906689,126.8253388
3173,37.3633747,126.9427549
3174,37.4890212,126.7473831
3175,37.633928,127.0592762
3176,37.5682624,127.0303705
3177,37.5329884,126.9979655
3178,37.6197006,127.1052569
3179,37.525653,126.8603986
3180,37.5378444,127.0786588
3181,37.5954914,126.8775092
3182,37.5247491,126.9024743
3183,37.6466604,127.1089104
3184,37.5657891,126.9586262
3185,37.549506,127.0555186
3186,37.53475,126.996637
3187,37.6636042,126.7700954
3188,37.4838634,126.8911892
3189,37.477981,126.9168167
3190,37.4699309,127.0417267
3191,37.5636754,126.9753398
3192,37.5545919,127.0266661
3193,37.5449328,127.0845804
3194,37.4969745,127.0277539
3195,37.5755934,126.9189558
3196,37.5891673,127.0195479
3197,37.4897764,126.7477681
3198,37.5009535,126.9600159
3199,37.6279837,127.0552744
3200,37.5764842,126.9671251
3201,37.5062518,126.8831869
3202,37.5438547,126.8823418
3203,37.5889812,127.0222304
3204,37.5200013,126.9892332
3205,37.5502849,126.9330793
3206,37.5467844,126.8443894
3207,37.471183,126.8272912
3208,37.4836051,127.0085384
3209,37.4850994,126.9674875
3210,37.4623361,126.9573923
3211,37.510453,126.940337
3212,37.649656,127.1071858
3213,37.5512302,127.0506905
3214,37.65505,127.1453784
3215,37.511319,126.835885
3216,37.5283424,126.9653975
3217,37.5144838,126.9011873
3218,37.6054257,126.9116689
3219,37.4871765,126.9747872
3220,37.3699581,126.9369759
3221,37.4597864,127.1077926
3222,37.5548179,126.8198769
3223,37.4809413,127.1333059
3224,37.5326891,126.871851
3225,37.5826738,126.9255581
3226,37.5511346,126.8527154
3227,37.4758934,126.816872
3228,37.4938362,126.8829563
3229,37.5188201,126.9776115
