,apt,road,new_apt,new_road,latitude,longitude,company,home_cnt,home_size,room_cnt,bath_cnt
664,리아빌딩,전농로38가길 15-3,None,None,0,0,None,0,0,0,0
665,헤센파크힐,이화여대3길 16,헤센파크힐,사임당로 115,37.491174,127.022487,신한종합건설(주),102,18.34,1,1
666,헤센파크힐,이화여대3길 16,헤센파크힐,사임당로 115,37.491174,127.022487,신한종합건설(주),102,19.27,1,1
667,헤센파크힐,이화여대3길 16,헤센파크힐,사임당로 115,37.491174,127.022487,신한종합건설(주),102,20.66,1,1
668,헤센파크힐,이화여대3길 16,헤센파크힐,사임당로 115,37.491174,127.022487,신한종합건설(주),102,21.19,1,1
669,헤센파크힐,이화여대3길 16,헤센파크힐,사임당로 115,37.491174,127.022487,신한종합건설(주),102,21.49,1,1
670,헤센파크힐,이화여대3길 16,헤센파크힐,사임당로 115,37.491174,127.022487,신한종합건설(주),102,21.01,1,1
671,헤센파크힐,이화여대3길 16,헤센파크힐,사임당로 115,37.491174,127.022487,신한종합건설(주),102,26.11,1,1
672,헤센파크힐,이화여대3길 16,헤센파크힐,사임당로 115,37.491174,127.022487,신한종합건설(주),102,26.04,1,1
673,헤센파크힐,이화여대3길 16,헤센파크힐,사임당로 115,37.491174,127.022487,신한종합건설(주),102,32.1,2,1
674,헤센파크힐,이화여대3길 16,헤센파크힐,사임당로 115,37.491174,127.022487,신한종합건설(주),102,31.62,2,1
675,헤센파크힐,이화여대3길 16,헤센파크힐,사임당로 115,37.491174,127.022487,신한종합건설(주),102,32.58,2,1
676,서초,이화여대1길 30,None,None,0,0,None,0,0,0,0
677,아우룸타워(AurumTower),명지길 109,None,None,0,0,None,0,0,0,0
678,세명아크로빌,동소문로 84,None,None,0,0,None,0,0,0,0
679,한가람TheFirstⅡ,목동중앙북로 120-8,None,None,0,0,None,0,0,0,0
680,대한웰빙홈,목동중앙북로7가길 38,대한웰빙홈(도시형),통일로 925,37.625606,126.91974,유호산업개발(주),86,15.54,1,1
681,대한웰빙홈,목동중앙북로7가길 38,대한웰빙홈(도시형),통일로 925,37.625606,126.91974,유호산업개발(주),86,25.07,1,1
682,대한웰빙홈,목동중앙북로7가길 38,대한웰빙홈(도시형),통일로 925,37.625606,126.91974,유호산업개발(주),86,31.15,1,1
683,도올탑스텔,통일로65길 7-1,None,None,0,0,None,0,0,0,0
684,S-TOWER,가좌로 334,None,None,0,0,None,0,0,0,0
685,현대수린나아파트,연서로2길 8-4,현대수린나,동남로49길 77,37.53293,127.145364,보훈종합건설(주),34,66.92,3,2
686,현대수린나아파트,연서로2길 8-4,현대수린나,동남로49길 77,37.53293,127.145364,보훈종합건설(주),34,73.05,3,2
687,현대수린나아파트,연서로2길 8-4,현대수린나,동남로49길 77,37.53293,127.145364,보훈종합건설(주),34,76.6,3,2
688,현대수린나아파트,연서로2길 8-4,현대수린나,동남로49길 77,37.53293,127.145364,보훈종합건설(주),34,84.82,3,2
689,675,청계천로 295,None,None,0,0,None,0,0,0,0
690,dk182,동남로49길 77,None,None,0,0,None,0,0,0,0
691,양지샤인빌,올림픽로91길 30,양지샤인빌(도시형),목동중앙남로16다길 51,37.54347,126.862864,도영종합건설(주),15,27.69,1,1
692,양지샤인빌,올림픽로91길 30,양지샤인빌(도시형),목동중앙남로16다길 51,37.54347,126.862864,도영종합건설(주),15,28.53,1,1
693,양지샤인빌,올림픽로91길 30,양지샤인빌(도시형),목동중앙남로16다길 51,37.54347,126.862864,도영종합건설(주),15,29.92,1,1
694,타운캐슬B동,고덕로20마길 35,None,None,0,0,None,0,0,0,0
695,혜성아파트(343-50),양천로 516,None,None,0,0,None,0,0,0,0
696,1553-1,공항대로 593,None,None,0,0,None,0,0,0,0
697,(751-29),강서로7길 73,None,None,0,0,None,0,0,0,0
698,(792-108),초록마을로32길 7-5,None,None,0,0,None,0,0,0,0
699,HD화동빌라,강서로 43-1,None,None,0,0,None,0,0,0,0
700,황산(780-55),남부순환로218길 27,None,None,0,0,None,0,0,0,0
701,항동하버라인8단지,디지털로27라길 39-12,None,None,0,0,None,0,0,0,0
702,(683-30),구로동로18길 44-4,None,None,0,0,None,0,0,0,0
703,노원에너지제로주택,도림로12길 5-5,None,None,0,0,None,0,0,0,0
704,연해피빌,오리로20길 28,None,None,0,0,None,0,0,0,0
705,금보,화랑로 425-7,금보,경기도 시흥시 수인로3409번길 58,37.43673,126.77961,-,110,46.11,3,1
706,금보,화랑로 425-7,금보,경기도 시흥시 수인로3409번길 58,37.43673,126.77961,-,110,58.32,3,1
707,금보,화랑로 425-7,금보,경기도 시흥시 수인로3409번길 58,37.43673,126.77961,-,110,64.14,3,1
708,하우스205,한글비석로 97,None,None,0,0,None,0,0,0,0
709,자현유하우스,공릉로62가길 14,자현유하우스,서초대로16길 9,37.486206,126.990851,신홍선건설(주),57,32.61,2,1
710,자현유하우스,공릉로62가길 14,자현유하우스,서초대로16길 9,37.486206,126.990851,신홍선건설(주),57,32.54,2,1
711,자현유하우스,공릉로62가길 14,자현유하우스,서초대로16길 9,37.486206,126.990851,신홍선건설(주),57,33.7,2,1
712,자현유하우스,공릉로62가길 14,자현유하우스,서초대로16길 9,37.486206,126.990851,신홍선건설(주),57,37.87,3,1
713,자현유하우스,공릉로62가길 14,자현유하우스,서초대로16길 9,37.486206,126.990851,신홍선건설(주),57,37.8,3,1
714,자현유하우스,공릉로62가길 14,자현유하우스,서초대로16길 9,37.486206,126.990851,신홍선건설(주),57,41.74,3,1
715,자현유하우스,공릉로62가길 14,자현유하우스,서초대로16길 9,37.486206,126.990851,신홍선건설(주),57,41.81,3,1
716,자현유하우스,공릉로62가길 14,자현유하우스,서초대로16길 9,37.486206,126.990851,신홍선건설(주),57,42.57,3,1
717,자현유하우스,공릉로62가길 14,자현유하우스,서초대로16길 9,37.486206,126.990851,신홍선건설(주),57,43.87,3,1
718,자현유하우스,공릉로62가길 14,자현유하우스,서초대로16길 9,37.486206,126.990851,신홍선건설(주),57,44.22,3,1
719,자현유하우스,공릉로62가길 14,자현유하우스,서초대로16길 9,37.486206,126.990851,신홍선건설(주),57,46.25,3,2
720,자현유하우스,공릉로62가길 14,자현유하우스,서초대로16길 9,37.486206,126.990851,신홍선건설(주),57,47.47,3,2
721,자현유하우스,공릉로62가길 14,자현유하우스,서초대로16길 9,37.486206,126.990851,신홍선건설(주),57,50.87,3,2
722,자현유하우스,공릉로62가길 14,자현유하우스,서초대로16길 9,37.486206,126.990851,신홍선건설(주),57,69.78,3,2
723,자현유하우스,공릉로62가길 14,자현유하우스,서초대로16길 9,37.486206,126.990851,신홍선건설(주),57,84.85,3,2
724,인암빌,장한로27가길 37,인암빌(도시형),사근동길 47,37.561196,127.046092,(주)동일토건,84,17.04,1,1
725,인암빌,장한로27가길 37,인암빌(도시형),사근동길 47,37.561196,127.046092,(주)동일토건,84,17.62,1,1
726,인암빌,장한로27가길 37,인암빌(도시형),사근동길 47,37.561196,127.046092,(주)동일토건,84,18.07,1,1
727,인암빌,장한로27가길 37,인암빌(도시형),사근동길 47,37.561196,127.046092,(주)동일토건,84,18.65,1,1
728,인암빌,장한로27가길 37,인암빌(도시형),사근동길 47,37.561196,127.046092,(주)동일토건,84,31.8,1,1
729,인암빌,장한로27가길 37,인암빌(도시형),사근동길 47,37.561196,127.046092,(주)동일토건,84,32.09,1,1
730,1325,장한로21길 19-9,None,None,0,0,None,0,0,0,0
731,이든채(101동~104동),연희로31길 14,None,None,0,0,None,0,0,0,0
732,신길파크자이,서초대로16길 9,신길파크자이,신길로28길 25,37.503064,126.913481,지에스건설(주),641,59.97,3,2
733,신길파크자이,서초대로16길 9,신길파크자이,신길로28길 25,37.503064,126.913481,지에스건설(주),641,59.99,3,2
734,신길파크자이,서초대로16길 9,신길파크자이,신길로28길 25,37.503064,126.913481,지에스건설(주),641,59.96,3,2
735,신길파크자이,서초대로16길 9,신길파크자이,신길로28길 25,37.503064,126.913481,지에스건설(주),641,59.95,3,2
736,신길파크자이,서초대로16길 9,신길파크자이,신길로28길 25,37.503064,126.913481,지에스건설(주),641,84.98,3,2
737,신길파크자이,서초대로16길 9,신길파크자이,신길로28길 25,37.503064,126.913481,지에스건설(주),641,84.99,3,2
738,신길파크자이,서초대로16길 9,신길파크자이,신길로28길 25,37.503064,126.913481,지에스건설(주),641,84.99,3,2
739,신길파크자이,서초대로16길 9,신길파크자이,신길로28길 25,37.503064,126.913481,지에스건설(주),641,84.98,3,2
740,신길파크자이,서초대로16길 9,신길파크자이,신길로28길 25,37.503064,126.913481,지에스건설(주),641,111.59,4,2
741,만연센텀시티,사근동길 47,None,None,0,0,None,0,0,0,0
742,신내글로리움,신길로28길 25,None,None,0,0,None,0,0,0,0
743,도곡동STAY77,연서로29길 7-5,대외,중앙로55길 13,37.526429,126.847828,대외건설(주),18,81.78,3,2
744,도곡동STAY77,연서로29길 7-5,대외,중앙로55길 13,37.526429,126.847828,대외건설(주),18,83.03,3,2
745,도곡동STAY77,연서로29길 7-5,대외,중앙로55길 13,37.526429,126.847828,대외건설(주),18,87.2,3,2
746,도곡동STAY77,연서로29길 7-5,대외,중앙로55길 13,37.526429,126.847828,대외건설(주),18,88.74,3,2
747,도곡동STAY77,연서로29길 7-5,대외,중앙로55길 13,37.526429,126.847828,대외건설(주),18,93.22,3,2
748,더갤러리파크,면목로 490,None,None,0,0,None,0,0,0,0
749,강동리버스트4단지,신내로 208,강동리버스트4단지,아리수로93가길 110,37.572621,127.1731,(주)두산건설,1239,49.82,2,1
750,강동리버스트4단지,신내로 208,강동리버스트4단지,아리수로93가길 110,37.572621,127.1731,(주)두산건설,1239,59.99,3,2
751,강동리버스트6단지,남부순환로351길 4,None,None,0,0,None,0,0,0,0
752,강동리버스트7단지,영동대로141길 14,None,None,0,0,None,0,0,0,0
753,강동리버스트8단지,아리수로93가길 110,강동리버스트8단지,아리수로93나길 88,37.571829,127.176297,"(주)대보건설,신해공영(주),(주)세방테크",946,49.74,2,1
754,강동리버스트8단지,아리수로93가길 110,강동리버스트8단지,아리수로93나길 88,37.571829,127.176297,"(주)대보건설,신해공영(주),(주)세방테크",946,59.97,3,2
755,강동리엔파크9단지,아리수로93가길 77,None,None,0,0,None,0,0,0,0
756,후성누리움,아리수로93나길 88,둔촌후성누리움(실버주택),명일로 135,37.531174,127.143102,일광실업(주),51,78.22,2,2
757,후성누리움,아리수로93나길 88,둔촌후성누리움(실버주택),명일로 135,37.531174,127.143102,일광실업(주),51,83.47,3,2
758,후성누리움,아리수로93나길 88,둔촌후성누리움(실버주택),명일로 135,37.531174,127.143102,일광실업(주),51,84.39,3,2
759,유경와이케이빌,진황도로 107,None,None,0,0,None,0,0,0,0
760,리치아파트102동(924-24),명일로 135,None,None,0,0,None,0,0,0,0
761,리치아파트103동,천호대로161길 21,None,None,0,0,None,0,0,0,0
762,리치아파트104동,도봉로73길 41,None,None,0,0,None,0,0,0,0
763,1730,월정로20길 58,None,None,0,0,None,0,0,0,0
764,1730-1,월정로20길 56,None,None,0,0,None,0,0,0,0
765,e편한세상서울대입구2차,곰달래로18길 13,e편한세상서울대입구2차,참숯1길 19,37.478085,126.941571,"DL건설,(주)대림코퍼레이션",519,59.72,3,2
766,e편한세상서울대입구2차,곰달래로18길 13,e편한세상서울대입구2차,참숯1길 19,37.478085,126.941571,"DL건설,(주)대림코퍼레이션",519,59.85,3,2
767,e편한세상서울대입구2차,곰달래로18길 13,e편한세상서울대입구2차,참숯1길 19,37.478085,126.941571,"DL건설,(주)대림코퍼레이션",519,59.87,3,2
768,e편한세상서울대입구2차,곰달래로18길 13,e편한세상서울대입구2차,참숯1길 19,37.478085,126.941571,"DL건설,(주)대림코퍼레이션",519,84.31,3,2
769,e편한세상서울대입구2차,곰달래로18길 13,e편한세상서울대입구2차,참숯1길 19,37.478085,126.941571,"DL건설,(주)대림코퍼레이션",519,84.31,3,2
770,e편한세상서울대입구2차,곰달래로18길 13,e편한세상서울대입구2차,참숯1길 19,37.478085,126.941571,"DL건설,(주)대림코퍼레이션",519,116.72,4,2
771,윤성타워,참숯1길 19,윤성타워텔,영신로40길 18,37.521063,126.903298,안정건설(주),26,30.2,1,1
772,윤성타워,참숯1길 19,윤성타워텔,영신로40길 18,37.521063,126.903298,안정건설(주),26,34.67,1,1
773,윤성타워,참숯1길 19,윤성타워텔,영신로40길 18,37.521063,126.903298,안정건설(주),26,33.22,1,1
774,윤성타워,참숯1길 19,윤성타워텔,영신로40길 18,37.521063,126.903298,안정건설(주),26,47.63,1,1
775,윤성타워,참숯1길 19,윤성타워텔,영신로40길 18,37.521063,126.903298,안정건설(주),26,46.81,1,1
776,윤성타워,참숯1길 19,윤성타워텔,영신로40길 18,37.521063,126.903298,안정건설(주),26,51.97,2,1
777,윤성타워,참숯1길 19,윤성타워텔,영신로40길 18,37.521063,126.903298,안정건설(주),26,47.58,1,1
778,윤성타워,참숯1길 19,윤성타워텔,영신로40길 18,37.521063,126.903298,안정건설(주),26,62.26,2,1
779,지붕위애,남부순환로 1987,None,None,0,0,None,0,0,0,0
780,광진스위트엠아파트,봉천로12길 59,광진스위트엠,광나루로20길 23,37.545881,127.074547,혁지종합건설㈜,48,83.18,3,2
781,광진스위트엠아파트,봉천로12길 59,광진스위트엠,광나루로20길 23,37.545881,127.074547,혁지종합건설㈜,48,84.99,3,2
782,광진스위트엠아파트,봉천로12길 59,광진스위트엠,광나루로20길 23,37.545881,127.074547,혁지종합건설㈜,48,84.51,3,3
783,광진스위트엠아파트,봉천로12길 59,광진스위트엠,광나루로20길 23,37.545881,127.074547,혁지종합건설㈜,48,103.84,4,3
784,센트레빌레우스1단지,관천로 74,None,None,0,0,None,0,0,0,0
785,신도림크라운빌,구의강변로 53,신도림크라운빌(도시형),경인로61길 21,37.507746,126.884062,계룡건설산업(주),232,20.47,1,1
786,신도림크라운빌,구의강변로 53,신도림크라운빌(도시형),경인로61길 21,37.507746,126.884062,계룡건설산업(주),232,20.41,1,1
787,신도림크라운빌,구의강변로 53,신도림크라운빌(도시형),경인로61길 21,37.507746,126.884062,계룡건설산업(주),232,20.81,1,1
788,신도림크라운빌,구의강변로 53,신도림크라운빌(도시형),경인로61길 21,37.507746,126.884062,계룡건설산업(주),232,40.46,1,1
789,신도림크라운빌,구의강변로 53,신도림크라운빌(도시형),경인로61길 21,37.507746,126.884062,계룡건설산업(주),232,44.84,1,1
790,태솔아파트5차,경인로 302-1,None,None,0,0,None,0,0,0,0
791,상도역,경인로 187,None,None,0,0,None,0,0,0,0
792,명지플러스빌(A),답십리로 314,None,None,0,0,None,0,0,0,0
793,북한산두산위브2차,천호대로83길 8,북한산두산위브2차,홍은중앙로1길 100,37.600043,126.944439,두산건설(주),296,56.91,2,2
794,북한산두산위브2차,천호대로83길 8,북한산두산위브2차,홍은중앙로1길 100,37.600043,126.944439,두산건설(주),296,59.75,3,2
795,Venessere,양녕로 220,None,None,0,0,None,0,0,0,0
796,루컴즈힐서리풀,가재울로4길 48,루컴즈힐서리풀,명달로 97-13,37.48604,127.003198,(주)포스코A&C,28,78.56,3,2
797,루컴즈힐서리풀,가재울로4길 48,루컴즈힐서리풀,명달로 97-13,37.48604,127.003198,(주)포스코A&C,28,78.77,3,2
798,루컴즈힐서리풀,가재울로4길 48,루컴즈힐서리풀,명달로 97-13,37.48604,127.003198,(주)포스코A&C,28,79.95,2,2
799,루컴즈힐서리풀,가재울로4길 48,루컴즈힐서리풀,명달로 97-13,37.48604,127.003198,(주)포스코A&C,28,80.55,2,2
800,루컴즈힐서리풀,가재울로4길 48,루컴즈힐서리풀,명달로 97-13,37.48604,127.003198,(주)포스코A&C,28,80.41,3,2
801,루컴즈힐서리풀,가재울로4길 48,루컴즈힐서리풀,명달로 97-13,37.48604,127.003198,(주)포스코A&C,28,83.8,3,2
802,루컴즈힐서리풀,가재울로4길 48,루컴즈힐서리풀,명달로 97-13,37.48604,127.003198,(주)포스코A&C,28,83.92,3,2
803,루컴즈힐서리풀,가재울로4길 48,루컴즈힐서리풀,명달로 97-13,37.48604,127.003198,(주)포스코A&C,28,83.58,3,2
804,루컴즈힐서리풀,가재울로4길 48,루컴즈힐서리풀,명달로 97-13,37.48604,127.003198,(주)포스코A&C,28,84.97,3,2
805,루컴즈힐서리풀,가재울로4길 48,루컴즈힐서리풀,명달로 97-13,37.48604,127.003198,(주)포스코A&C,28,84.97,3,2
806,루컴즈힐서리풀,가재울로4길 48,루컴즈힐서리풀,명달로 97-13,37.48604,127.003198,(주)포스코A&C,28,84.97,3,2
807,드림팰리스101동,홍은중앙로1길 100,None,None,0,0,None,0,0,0,0
808,위례포레샤인18단지,명달로 97-1,None,None,0,0,None,0,0,0,0
809,MJ스위츠,논현로31길 24-18,엠제이스위트,신목로 59,37.520769,126.872775,키움건설(주),29,49.92,2,1
810,MJ스위츠,논현로31길 24-18,엠제이스위트,신목로 59,37.520769,126.872775,키움건설(주),29,57.12,2,1
811,선영에비앙,화랑로 265,None,None,0,0,None,0,0,0,0
812,엔비어스파크,신목로 59,엔비어스파크(도시형),버드나루로10길 7,37.524835,126.910894,서용건설(주),236,16.64,1,1
813,엔비어스파크,신목로 59,엔비어스파크(도시형),버드나루로10길 7,37.524835,126.910894,서용건설(주),236,16.55,1,1
814,엔비어스파크,신목로 59,엔비어스파크(도시형),버드나루로10길 7,37.524835,126.910894,서용건설(주),236,24.4,2,1
815,엔비어스파크,신목로 59,엔비어스파크(도시형),버드나루로10길 7,37.524835,126.910894,서용건설(주),236,33.96,3,1
816,거장카운티,선유서로 50,거장카운티(주상복합),서오릉로 6,37.602172,126.927149,(주)성안종합건설,42,38.7,2,1
817,거장카운티,선유서로 50,거장카운티(주상복합),서오릉로 6,37.602172,126.927149,(주)성안종합건설,42,42.29,3,2
818,거장카운티,선유서로 50,거장카운티(주상복합),서오릉로 6,37.602172,126.927149,(주)성안종합건설,42,42.39,3,2
819,거장카운티,선유서로 50,거장카운티(주상복합),서오릉로 6,37.602172,126.927149,(주)성안종합건설,42,44.54,3,2
820,거장카운티,선유서로 50,거장카운티(주상복합),서오릉로 6,37.602172,126.927149,(주)성안종합건설,42,48.93,3,2
821,삼일주택,국회대로50길 20,None,None,0,0,None,0,0,0,0
822,영하우스,서오릉로 6,영하우스(도시형),월곡로18길 25-18,37.60235,127.043415,(주)상원티에스,10,14.4,1,1
823,영하우스,서오릉로 6,영하우스(도시형),월곡로18길 25-18,37.60235,127.043415,(주)상원티에스,10,15.84,1,1
824,영하우스,서오릉로 6,영하우스(도시형),월곡로18길 25-18,37.60235,127.043415,(주)상원티에스,10,16.81,1,1
825,영하우스,서오릉로 6,영하우스(도시형),월곡로18길 25-18,37.60235,127.043415,(주)상원티에스,10,18.86,1,1
826,영하우스,서오릉로 6,영하우스(도시형),월곡로18길 25-18,37.60235,127.043415,(주)상원티에스,10,22.14,1,1
827,더플레이스충정로,연서로28길 21,None,None,0,0,None,0,0,0,0
828,(977-),중림로 21,칠성(977-2),시흥대로2길 8-25,37.434424,126.904801,칠성산업개발(주),14,62.94,3,2
829,(977-),중림로 21,칠성(977-2),시흥대로2길 8-25,37.434424,126.904801,칠성산업개발(주),14,66.39,3,2
830,(977-),중림로 21,칠성(977-2),시흥대로2길 8-25,37.434424,126.904801,칠성산업개발(주),14,70.65,3,2
831,엘에이치강남3단지,봉우재로 130,None,None,0,0,None,0,0,0,0
832,BRUNNEN청담,도곡로93길 23,None,None,0,0,None,0,0,0,0
833,효성빌라청담1012차,영동대로 646,None,None,0,0,None,0,0,0,0
834,강동리엔파크14단지,언주로 557,강동리엔파크14단지,고덕로98길 160,37.550941,127.181277,"대우조선해양건설(주),홍용종합건설(주),지에스네오텍(주)",943,49.69,2,1
835,강동리엔파크14단지,언주로 557,강동리엔파크14단지,고덕로98길 160,37.550941,127.181277,"대우조선해양건설(주),홍용종합건설(주),지에스네오텍(주)",943,59.94,3,2
836,유경와이케이라이마,도산대로99길 68,유경와이케이라이마(도시형),오패산로77길 16,37.637003,127.025663,주식회사 강동종합건설,56,18.47,1,1
837,유경와이케이라이마,도산대로99길 68,유경와이케이라이마(도시형),오패산로77길 16,37.637003,127.025663,주식회사 강동종합건설,56,18.82,1,1
838,유경와이케이라이마,도산대로99길 68,유경와이케이라이마(도시형),오패산로77길 16,37.637003,127.025663,주식회사 강동종합건설,56,20.17,1,1
839,유경와이케이라이마,도산대로99길 68,유경와이케이라이마(도시형),오패산로77길 16,37.637003,127.025663,주식회사 강동종합건설,56,23.16,1,1
840,유경와이케이라이마,도산대로99길 68,유경와이케이라이마(도시형),오패산로77길 16,37.637003,127.025663,주식회사 강동종합건설,56,45.22,1,1
841,엘크루발산,압구정로75길 27,None,None,0,0,None,0,0,0,0
842,278-7,고덕로98길 160,수락한신(1278),동일로230길 88,37.673335,127.06068,한신공영(주),47,49.93,2,1
843,278-7,고덕로98길 160,수락한신(1278),동일로230길 88,37.673335,127.06068,한신공영(주),47,56.85,2,1
844,278-7,고덕로98길 160,수락한신(1278),동일로230길 88,37.673335,127.06068,한신공영(주),47,59.82,3,1
845,278-7,고덕로98길 160,수락한신(1278),동일로230길 88,37.673335,127.06068,한신공영(주),47,76.92,3,2
846,278-7,고덕로98길 160,수락한신(1278),동일로230길 88,37.673335,127.06068,한신공영(주),47,84.75,3,2
847,마곡센트레빌,성안로 84,마곡센트레빌,양천로24길 13,37.572792,126.816085,동부건설(주),143,45.86,2,1
848,마곡센트레빌,성안로 84,마곡센트레빌,양천로24길 13,37.572792,126.816085,동부건설(주),143,59.42,3,2
849,마곡센트레빌,성안로 84,마곡센트레빌,양천로24길 13,37.572792,126.816085,동부건설(주),143,59.42,3,2
850,마곡센트레빌,성안로 84,마곡센트레빌,양천로24길 13,37.572792,126.816085,동부건설(주),143,59.6,3,2
851,마곡센트레빌,성안로 84,마곡센트레빌,양천로24길 13,37.572792,126.816085,동부건설(주),143,78.99,3,2
852,마곡센트레빌,성안로 84,마곡센트레빌,양천로24길 13,37.572792,126.816085,동부건설(주),143,81.67,3,2
853,M노블레스,오패산로77길 16,M노블레스(주상복합),까치산로 86,37.546038,126.847907,(주)비에스건설하우징,84,27.01,1,1
854,M노블레스,오패산로77길 16,M노블레스(주상복합),까치산로 86,37.546038,126.847907,(주)비에스건설하우징,84,29.88,1,1
855,M노블레스,오패산로77길 16,M노블레스(주상복합),까치산로 86,37.546038,126.847907,(주)비에스건설하우징,84,44.2,2,1
856,보눔하우스화곡,강서로56길 44,None,None,0,0,None,0,0,0,0
857,우장산역해링턴타워,까치산로 86,None,None,0,0,None,0,0,0,0
858,포르테하임,강서로 145,None,None,0,0,None,0,0,0,0
859,가야위드안,강서로7길 52-12,가야위드안(주상복합),봉천로12길 39,37.486931,126.930194,이안이즈건설(주),165,25.51,2,1
860,가야위드안,강서로7길 52-12,가야위드안(주상복합),봉천로12길 39,37.486931,126.930194,이안이즈건설(주),165,37.38,3,1
861,가야위드안,강서로7길 52-12,가야위드안(주상복합),봉천로12길 39,37.486931,126.930194,이안이즈건설(주),165,42.7,3,2
862,가야위드안,강서로7길 52-12,가야위드안(주상복합),봉천로12길 39,37.486931,126.930194,이안이즈건설(주),165,56.94,3,1
863,가야위드안,강서로7길 52-12,가야위드안(주상복합),봉천로12길 39,37.486931,126.930194,이안이즈건설(주),165,58.47,3,2
864,가야위드안,강서로7길 52-12,가야위드안(주상복합),봉천로12길 39,37.486931,126.930194,이안이즈건설(주),165,84.22,3,2
865,가야위드안,강서로7길 52-12,가야위드안(주상복합),봉천로12길 39,37.486931,126.930194,이안이즈건설(주),165,84.96,3,2
866,e편한세상광진그랜드파크,강서로 231,e편한세상광진그랜드파크,광나루로 458,37.544256,127.080723,대림산업(주),730,84.97,3,2
867,e편한세상광진그랜드파크,강서로 231,e편한세상광진그랜드파크,광나루로 458,37.544256,127.080723,대림산업(주),730,84.99,3,2
868,e편한세상광진그랜드파크,강서로 231,e편한세상광진그랜드파크,광나루로 458,37.544256,127.080723,대림산업(주),730,84.98,3,2
869,e편한세상광진그랜드파크,강서로 231,e편한세상광진그랜드파크,광나루로 458,37.544256,127.080723,대림산업(주),730,84.82,3,2
870,e편한세상광진그랜드파크,강서로 231,e편한세상광진그랜드파크,광나루로 458,37.544256,127.080723,대림산업(주),730,84.97,3,2
871,e편한세상광진그랜드파크,강서로 231,e편한세상광진그랜드파크,광나루로 458,37.544256,127.080723,대림산업(주),730,115.98,4,2
872,e편한세상광진그랜드파크,강서로 231,e편한세상광진그랜드파크,광나루로 458,37.544256,127.080723,대림산업(주),730,115.94,3,2
873,e편한세상광진그랜드파크,강서로 231,e편한세상광진그랜드파크,광나루로 458,37.544256,127.080723,대림산업(주),730,115.99,4,2
874,e편한세상광진그랜드파크,강서로 231,e편한세상광진그랜드파크,광나루로 458,37.544256,127.080723,대림산업(주),730,115.98,4,2
875,(743-21),강서로29길 76,None,None,0,0,None,0,0,0,0
876,(745-76),봉천로12길 39,None,None,0,0,None,0,0,0,0
877,(139-14),광나루로 458,None,None,0,0,None,0,0,0,0
878,태릉해링턴플레이스,구로동로12길 4-5,태릉해링턴플레이스,공릉로34길 86,37.625961,127.082959,효성중공업(주),1308,49.98,2,1
879,태릉해링턴플레이스,구로동로12길 4-5,태릉해링턴플레이스,공릉로34길 86,37.625961,127.082959,효성중공업(주),1308,59.98,3,2
880,태릉해링턴플레이스,구로동로12길 4-5,태릉해링턴플레이스,공릉로34길 86,37.625961,127.082959,효성중공업(주),1308,59.97,3,2
881,태릉해링턴플레이스,구로동로12길 4-5,태릉해링턴플레이스,공릉로34길 86,37.625961,127.082959,효성중공업(주),1308,74.95,3,2
882,태릉해링턴플레이스,구로동로12길 4-5,태릉해링턴플레이스,공릉로34길 86,37.625961,127.082959,효성중공업(주),1308,74.96,3,2
883,태릉해링턴플레이스,구로동로12길 4-5,태릉해링턴플레이스,공릉로34길 86,37.625961,127.082959,효성중공업(주),1308,74.95,3,2
884,태릉해링턴플레이스,구로동로12길 4-5,태릉해링턴플레이스,공릉로34길 86,37.625961,127.082959,효성중공업(주),1308,74.96,3,2
885,태릉해링턴플레이스,구로동로12길 4-5,태릉해링턴플레이스,공릉로34길 86,37.625961,127.082959,효성중공업(주),1308,84.98,3,2
886,태릉해링턴플레이스,구로동로12길 4-5,태릉해링턴플레이스,공릉로34길 86,37.625961,127.082959,효성중공업(주),1308,84.98,3,2
887,화랑대디오베이션,디지털로 209,화랑대디오베이션,노원로1길 95,37.620419,127.08219,건해건설(주),62,59.98,3,2
888,e편한세상청계센트럴포레,노원로1길 95,e편한세상청계센트럴포레,무학로 91,37.571895,127.029274,DL이앤씨,823,51.96,2,1
889,e편한세상청계센트럴포레,노원로1길 95,e편한세상청계센트럴포레,무학로 91,37.571895,127.029274,DL이앤씨,823,59.96,3,2
890,e편한세상청계센트럴포레,노원로1길 95,e편한세상청계센트럴포레,무학로 91,37.571895,127.029274,DL이앤씨,823,59.96,3,2
891,e편한세상청계센트럴포레,노원로1길 95,e편한세상청계센트럴포레,무학로 91,37.571895,127.029274,DL이앤씨,823,59.9,3,2
892,e편한세상청계센트럴포레,노원로1길 95,e편한세상청계센트럴포레,무학로 91,37.571895,127.029274,DL이앤씨,823,74.98,3,2
893,e편한세상청계센트럴포레,노원로1길 95,e편한세상청계센트럴포레,무학로 91,37.571895,127.029274,DL이앤씨,823,84.95,3,2
894,e편한세상청계센트럴포레,노원로1길 95,e편한세상청계센트럴포레,무학로 91,37.571895,127.029274,DL이앤씨,823,84.93,3,2
895,e편한세상청계센트럴포레,노원로1길 95,e편한세상청계센트럴포레,무학로 91,37.571895,127.029274,DL이앤씨,823,109.97,3,2
896,이수스위첸포레힐즈,천호대로83길 10,이수스위첸포레힐즈,동작대로45길 10,37.498185,126.982985,(주)케이씨씨건설,366,59.94,3,2
